cost
5.376494723382362165e+06
5.364818669991756789e+06
5.358931573420061730e+06
5.361019644220952876e+06
5.361173713980685920e+06
5.383886177185844630e+06
5.359586714914666489e+06
5.372760017918557860e+06
5.363942705893744715e+06
5.363200128213245422e+06
5.403157398775293492e+06
5.370970203320499510e+06
5.372317953686037101e+06
5.375374960772316903e+06
5.357458777147786692e+06
5.375188476194623858e+06
5.385599563904193230e+06
5.378135951830561273e+06
5.374883386938150972e+06
5.390344312315468676e+06
5.362024192546639591e+06
5.374881963063313626e+06
5.370407112446472049e+06
5.362917917402930558e+06
5.390088218718599528e+06
5.372806304105021060e+06
5.376821664752110839e+06
5.361019644220952876e+06
5.363733848288155161e+06
5.357458777147786692e+06
5.357458777147785760e+06
5.387099860011187382e+06
5.360220122947810218e+06
5.370538158720327541e+06
5.371014771117821336e+06
5.370081116706004366e+06
5.363248992544742301e+06
5.357458777147786692e+06
5.357208243246253580e+06
5.367002723685172386e+06
5.399799087743567303e+06
5.362573530895061791e+06
5.357458777147785760e+06
5.359090618169349618e+06
5.370042991174438037e+06
5.361019644220952876e+06
5.371718027816466987e+06
5.361019644220952876e+06
5.370263091765957884e+06
5.361019644220952876e+06
5.367135248448360711e+06
5.370592160158998333e+06
5.357458777147786692e+06
5.382737602627833374e+06
5.357458777147792280e+06
5.359592883863002993e+06
5.357458777147786692e+06
5.359090618169349618e+06
5.388358830082328059e+06
5.383567512242294848e+06
5.372247484644863755e+06
5.368467802612478845e+06
5.367974159341604449e+06
5.375605621223553084e+06
5.377909424499716610e+06
5.356710603102087975e+06
5.361019644220952876e+06
5.365405712567349896e+06
5.356122870763408020e+06
5.359961767645454966e+06
5.383567124626698904e+06
5.375078291452195495e+06
5.372723053264675662e+06
5.384201747077286243e+06
5.377388191253789701e+06
5.356710603102087043e+06
5.358063440412226133e+06
5.375444731775448658e+06
5.383586821128547192e+06
5.374369851428193972e+06
5.379317813975928351e+06
5.357458777147786692e+06
5.364310611117896624e+06
5.357458777147785760e+06
5.366714091462743469e+06
5.357458777147786692e+06
5.375824989607417956e+06
5.383621934731207788e+06
5.390023855787238106e+06
5.365455618703666143e+06
5.385651219098349102e+06
5.371822746125326492e+06
5.357458777147786692e+06
5.373691875793496147e+06
5.363092866992490366e+06
5.364809939238216728e+06
5.357458777147785760e+06
5.370813365430751815e+06
5.393556024088523351e+06
5.358985582255725749e+06
5.362648449429853819e+06
5.360958663850412704e+06
5.375554653157084249e+06
5.359090618169348687e+06
5.362749544871139340e+06
5.372296867134415545e+06
5.375929497799100354e+06
5.380070714151334949e+06
5.385281323392223567e+06
5.369502879472834989e+06
5.357458777147787623e+06
5.378528771610950120e+06
5.369902645475444384e+06
5.378612679677873850e+06
5.375952383877175860e+06
5.366438871725671925e+06
5.355439940032289363e+06
5.365812052771817893e+06
5.367397479781189933e+06
5.361239188447895460e+06
5.365635751733935438e+06
5.368172619544136338e+06
5.373705972157483920e+06
5.372518186509311199e+06
5.355439940032289363e+06
5.359090618169349618e+06
5.359090618169348687e+06
5.378561277936549857e+06
5.371712139409499243e+06
5.369173377708084881e+06
5.388958613049250096e+06
5.382880131157258525e+06
5.363100690581490286e+06
5.376688443100518547e+06
5.367662373887035064e+06
5.360189549231773242e+06
5.361019644220952876e+06
5.380177181912057102e+06
5.361342889327269979e+06
5.388725908810522407e+06
5.372954043692667969e+06
5.386949276363184676e+06
5.364210843773235567e+06
5.360000290682780556e+06
5.386744169097868726e+06
5.355439940032289363e+06
5.361800334909234196e+06
5.394371779520278797e+06
5.357458777147786692e+06
5.368623703235841356e+06
5.363959014669688419e+06
5.352602622675063089e+06
5.357458777147787623e+06
5.361220718490848318e+06
5.361019644220953807e+06
5.357458777147786692e+06
5.357208243246250786e+06
5.371233810853783973e+06
5.357458777147792280e+06
5.352602622675062157e+06
5.357458777147787623e+06
5.375873054186575115e+06
5.372594952289731242e+06
5.352588633950143121e+06
5.372733000793774612e+06
5.383658103423063643e+06
5.357458777147787623e+06
5.377995677546394058e+06
5.384824046093347482e+06
5.363802338491076604e+06
5.361019644220952876e+06
5.370261590514267795e+06
5.373769582466080785e+06
5.368626468206431717e+06
5.362664406397096813e+06
5.357458777147787623e+06
5.359309893028073944e+06
5.361019644220953807e+06
5.376079509633847512e+06
5.357458777147786692e+06
5.376319929513054900e+06
5.376293673415074125e+06
5.395135757804200053e+06
5.379763250258711167e+06
5.361019644220953807e+06
5.365283331493694335e+06
5.355439940032289363e+06
5.369012794279400259e+06
5.359090618169349618e+06
5.365892741847490892e+06
5.373002564835738391e+06
5.369338583246725611e+06
5.369121303955081850e+06
5.364844401742467657e+06
5.382017378858558834e+06
5.369239385623867624e+06
5.377101942384679802e+06
5.354050058215792291e+06
5.380431281388578005e+06
5.374548624113403261e+06
5.374044002681721933e+06
5.357117235989732668e+06
5.364359956641595811e+06
5.366552172873369418e+06
5.379009908807048574e+06
5.374753330890462734e+06
5.365327083124713041e+06
5.376832163374237716e+06
5.364860052963914350e+06
5.362984993927843869e+06
5.364916015512369573e+06
5.375403649540240876e+06
5.370365493003070354e+06
5.357458777147787623e+06
5.367239352105587721e+06
5.359794262617967092e+06
5.354736617797800340e+06
5.357458777147787623e+06
5.374225763686575927e+06
5.368714072355408221e+06
5.361466429096955806e+06
5.373757136699173599e+06
5.382118417168163694e+06
5.379846386749545112e+06
5.361019644220952876e+06
5.373585608283675276e+06
5.357660151751548983e+06
5.372492881047897972e+06
5.370217336693658493e+06
5.364264693690720014e+06
5.363703982213389128e+06
5.355439940032289363e+06
5.366465429053053260e+06
5.357458777147786692e+06
5.374956594674988650e+06
5.356320001448323019e+06
5.361993908756413497e+06
5.386784268321117386e+06
3.547138845640046988e+06
5.403726879039673135e+06
5.359383119622749276e+06
5.355439940032289363e+06
5.375868905384054407e+06
5.373529230156217702e+06
5.373572713601810858e+06
5.379129950489678420e+06
5.378733614805352874e+06
5.395131565353898332e+06
5.357458777147786692e+06
5.369357693653652444e+06
5.378931122995791025e+06
5.361019644220952876e+06
5.405182054394415580e+06
5.357458777147786692e+06
5.357458777147785760e+06
5.375000587320409715e+06
5.359474516461005434e+06
5.359907560418658890e+06
5.357458777147785760e+06
5.375928605095529929e+06
5.361019644220953807e+06
5.363022108731736429e+06
5.369852153806577437e+06
5.361783922471488826e+06
5.366906664463452064e+06
5.372105786418628879e+06
5.363144347145050764e+06
5.372739020968430676e+06
5.374643960224642418e+06
5.357458777147787623e+06
5.380731032263500616e+06
5.384768855428083800e+06
5.362943527525310405e+06
5.367116041931874119e+06
5.367444545580893755e+06
5.366015583679639734e+06
5.371952950146721676e+06
5.368747857177998871e+06
5.383564326113014482e+06
5.361019644220953807e+06
5.376951687904394232e+06
5.379961793684378266e+06
5.362119160043369979e+06
5.371473664403653704e+06
5.361019644220952876e+06
5.371191242711260915e+06
5.359258338834334165e+06
5.362781342919883318e+06
5.357458777147786692e+06
5.365759875838831067e+06
5.352602622675030492e+06
5.363198223283472471e+06
5.358207502981402911e+06
5.397471704128456302e+06
5.361019644220952876e+06
5.369662603708927520e+06
5.371040326487298124e+06
5.363386444230887108e+06
5.355439940032286569e+06
5.370436304296453483e+06
5.366202375189978629e+06
5.382820485953249037e+06
5.361711171636207961e+06
5.362264433101408184e+06
5.372194204766931944e+06
5.384130056993196718e+06
5.380555375649810769e+06
5.371745560320578516e+06
5.371431440356584266e+06
5.374290095520935953e+06
5.358485705300697125e+06
5.361134281294884160e+06
5.357458777147786692e+06
5.366285866267150268e+06
5.365045351176409051e+06
5.357458777147787623e+06
5.356710603102088906e+06
5.379871986718954518e+06
5.375465109463082626e+06
5.357458777147786692e+06
5.391291121055941097e+06
5.358586081560999155e+06
5.381622170754267834e+06
5.373106167238979600e+06
5.359090618169349618e+06
5.386213439277454279e+06
5.363022917668739334e+06
5.369021167055245489e+06
5.357458777147787623e+06
5.361723765380003490e+06
5.357458777147785760e+06
5.357222253045958467e+06
5.359090618169349618e+06
5.357458777147786692e+06
5.375768649040793069e+06
5.355512241180353798e+06
5.398147790639009327e+06
5.357458777147786692e+06
5.369074903804816306e+06
5.362649227625688538e+06
5.372743255219124258e+06
5.367690949316662736e+06
5.357458777147787623e+06
5.357458777147785760e+06
5.357458777147785760e+06
5.365890238345884718e+06
5.373105560960630886e+06
5.362612797811202705e+06
5.365335860706370324e+06
5.369778287015187554e+06
5.352602622675064020e+06
5.361357008018354885e+06
5.356104529929349199e+06
5.363113904962494038e+06
5.359090618169348687e+06
5.361019644220952876e+06
5.370700006276014261e+06
5.357458777147785760e+06
5.363666248908773996e+06
5.373569243767941371e+06
5.399535363626623526e+06
5.361019644220953807e+06
5.358395761110160500e+06
5.377846713547059335e+06
5.364551085945696570e+06
5.370571046559420414e+06
5.360636116796215996e+06
5.373831548420357518e+06
5.391400732503455132e+06
5.357458777147792280e+06
5.374688459980317391e+06
5.376675814294140786e+06
5.366143288534889929e+06
5.365245937636005692e+06
5.359472224168228917e+06
5.372766001748262905e+06
5.362212317445903085e+06
5.388654420729548670e+06
5.381306345192320645e+06
5.361458666873474605e+06
5.380761620007780381e+06
5.357458777147786692e+06
5.357458777147785760e+06
5.367088841542818584e+06
5.377234109714181162e+06
5.357208243246250786e+06
5.378861674768887460e+06
5.357458777147787623e+06
5.381687878740872256e+06
5.363889978524265811e+06
5.366923819396367297e+06
5.376347984128153883e+06
5.369398084531827830e+06
5.373812960329700261e+06
5.370318857828525826e+06
5.361817868339107372e+06
5.384713621630655602e+06
5.357458777147786692e+06
5.368012951199891977e+06
5.359621507124178112e+06
5.361019644220952876e+06
5.361019644220953807e+06
5.381599405769973062e+06
5.385561765418837778e+06
5.373353914102602750e+06
5.362850155765664764e+06
5.396463409194186330e+06
5.378953327271651477e+06
5.366267680237228982e+06
5.366091223242620938e+06
5.357458777147787623e+06
5.369874529564394616e+06
5.357458777147787623e+06
5.390581075254544616e+06
5.357458777147786692e+06
5.357458777147785760e+06
5.360658856038284488e+06
5.360668767145807855e+06
5.375821878991791047e+06
5.367214810914677568e+06
5.375870285917549394e+06
5.361668107787838206e+06
5.370900183593391441e+06
5.355439940032290295e+06
5.359090618169349618e+06
5.357458777147786692e+06
5.368645090062881820e+06
5.362988756133937277e+06
5.369099500356061384e+06
5.387826550339603797e+06
5.367576331054947339e+06
5.375858161067441106e+06
5.357458777147785760e+06
5.386805134586460888e+06
5.376893201850034297e+06
5.379809593693102710e+06
5.365482417967480607e+06
5.363625916453441605e+06
5.359236136366710998e+06
5.364280555006427690e+06
5.375342916077503003e+06
5.371183688388904557e+06
5.362125062694311142e+06
5.391446571218564175e+06
5.372805401800271124e+06
5.373805856521953829e+06
5.391770429045777768e+06
5.384431718923558481e+06
5.357458777147786692e+06
5.364281662134362385e+06
5.360478089768058620e+06
5.354201432509695180e+06
5.371611979111730121e+06
5.367907590223660693e+06
5.374451903453897685e+06
5.382247524820439517e+06
5.352161924667530693e+06
3.549972880174051970e+06
5.362693911626796238e+06
5.360824563340810128e+06
5.357458777147785760e+06
5.357458777147785760e+06
5.355439940032291226e+06
5.372310907487667166e+06
5.358216235131836496e+06
5.382619940734407865e+06
5.376646548842823133e+06
5.376083707904461771e+06
5.365417954725722782e+06
5.361019644220952876e+06
5.373746273901192471e+06
5.357458777147787623e+06
5.373619906185093336e+06
5.366937250664393418e+06
5.373637516005257145e+06
5.381465158434222452e+06
5.364920106932980008e+06
5.366546320833767764e+06
5.365182017877333798e+06
5.368630595129838213e+06
5.358692522718456574e+06
5.357458777147787623e+06
5.380505861736898310e+06
5.368896669083241373e+06
5.384684793464227580e+06
5.373423621672688983e+06
5.359090618169349618e+06
5.357458777147786692e+06
5.370164573950896040e+06
5.372041006790114567e+06
5.363755876878506504e+06
5.363435602781851776e+06
5.367658592065502889e+06
5.363558280139279552e+06
5.383192612336601131e+06
5.356272422040908597e+06
5.377858040235647932e+06
5.363794926703284495e+06
5.380976575352784246e+06
5.362140444180849940e+06
5.371932281485401094e+06
5.363448501694028266e+06
5.360270644232016988e+06
5.362556275432836264e+06
5.373229334306077100e+06
5.357458777147786692e+06
5.364215890810148790e+06
5.365498419394241646e+06
5.378609289347981103e+06
5.367613373057973571e+06
5.357458777147786692e+06
5.375957955264857970e+06
5.355439940032286569e+06
5.358570862967704423e+06
5.379499558417608961e+06
5.355439940032289363e+06
5.363532563723878935e+06
5.359090618169349618e+06
5.373592264246100560e+06
5.360584345314093865e+06
5.365017430807886645e+06
5.368794924306739122e+06
5.361781949067998677e+06
5.383298150942893699e+06
5.357458777147792280e+06
5.381661784964982420e+06
5.357458777147792280e+06
5.367985987821458839e+06
5.381794643501346931e+06
5.361195784132884815e+06
5.392410210180233233e+06
5.369918996819765307e+06
5.379272900534649380e+06
5.370497450491998345e+06
5.390509383151013404e+06
5.355439940032289363e+06
5.355439940032289363e+06
5.392946707924437709e+06
5.388538134184291586e+06
5.378841309891898185e+06
5.378153022680178285e+06
5.372265523688591085e+06
5.356104529929349199e+06
5.360306002887489274e+06
5.366274700717479922e+06
5.361254074914008379e+06
5.389644519719830714e+06
5.365400803106099367e+06
5.376867868806737475e+06
5.383755264768261462e+06
5.355347194797744043e+06
5.365620078537224792e+06
5.365691812084219418e+06
5.367022597004419193e+06
5.374314829027418979e+06
5.371102972794659436e+06
5.360487207157532685e+06
5.402759517710211687e+06
5.386342151475599967e+06
5.375924433806869201e+06
5.376563534516260959e+06
5.404049229015303776e+06
5.368411442032079212e+06
5.379256157965741120e+06
5.385139285422406159e+06
5.357458777147786692e+06
5.361320757013112307e+06
5.368058503346496262e+06
5.359090618169348687e+06
5.356710603102087043e+06
5.361640401333200745e+06
5.366641701427740045e+06
5.358465234876646660e+06
5.363371571670480072e+06
5.374174340463479050e+06
5.369333815442834981e+06
5.383357430991631001e+06
5.357458777147786692e+06
5.371386100322893821e+06
5.378047497589171864e+06
5.361019644220952876e+06
5.377735020229772665e+06
5.370766082828920335e+06
5.355528092188341543e+06
5.382865084317200817e+06
5.366802220227587037e+06
5.358530716136135161e+06
5.364883161954788491e+06
5.368275776844229549e+06
5.399271590060659684e+06
5.358293863727456890e+06
5.357208243246251717e+06
5.358685158899292350e+06
5.357458777147787623e+06
5.374809674508414231e+06
5.364647877322571352e+06
5.361019644220952876e+06
5.361019644220951945e+06
5.387991385213355534e+06
5.357458777147786692e+06
5.388982127754691988e+06
5.357458777147787623e+06
5.365306997847692110e+06
5.386327568821135908e+06
5.357458777147787623e+06
5.393593848197203130e+06
5.378062489572386257e+06
5.374859609566980973e+06
5.382547949939631857e+06
5.365796934827973135e+06
5.357458777147786692e+06
5.361019644220953807e+06
5.381738043333423324e+06
5.369814872979754582e+06
5.357458777147787623e+06
5.362588102930794470e+06
5.377174678377727047e+06
5.368944335877767764e+06
5.378312852486825548e+06
5.365289400325464085e+06
5.365237685406636447e+06
5.357458777147785760e+06
5.367858596236163750e+06
5.370997529665076174e+06
5.376012609161236323e+06
5.369100041672317311e+06
5.368381965554778464e+06
5.361261378796680830e+06
5.357458777147787623e+06
5.372185823755829595e+06
5.390870428122512996e+06
5.371344883977259509e+06
5.389023269125329331e+06
5.373895134650165215e+06
5.366958660546352156e+06
5.357458777147786692e+06
5.382943090003462508e+06
5.372544187098991126e+06
5.389688843044439331e+06
5.382087470204164274e+06
5.352499184802239761e+06
5.376530486040233634e+06
5.357458777147786692e+06
5.361137670744807459e+06
5.372785152910495177e+06
5.374953006828404963e+06
5.359090618169350550e+06
5.359090618169348687e+06
5.376201560098561458e+06
5.385188692986917682e+06
5.372946889517792501e+06
5.355439940032289363e+06
5.372307388721240684e+06
5.366684005432015285e+06
5.373806097513171844e+06
5.357458777147787623e+06
5.368231569476271048e+06
5.382715793906768784e+06
5.358958310686877929e+06
5.382659112969390117e+06
5.377088612699666061e+06
5.386239583864573389e+06
5.368776689982889220e+06
5.372534005433101207e+06
5.373180906318861060e+06
5.357458777147786692e+06
5.357458777147785760e+06
5.358073697957166471e+06
5.383392184680339880e+06
5.361019644220952876e+06
5.361120840128739364e+06
5.357208243246250786e+06
5.357458777147787623e+06
5.372155702651624568e+06
5.357458777147786692e+06
5.390815274285826832e+06
5.358917558075196110e+06
5.361019644220952876e+06
5.376355271605014801e+06
5.355439940032289363e+06
5.378575632029918954e+06
5.374942051501031034e+06
5.355439940032290295e+06
5.375012396144600585e+06
5.363562362253084779e+06
5.384250168785532936e+06
5.375951137991768308e+06
5.357208243246250786e+06
5.357458777147787623e+06
5.365181489513877779e+06
5.357458777147785760e+06
